applicant_id,age,income,loan_amount,loan_term_months,credit_score,employment_years,debt_to_income,num_credit_lines,late_payments_2y,race,gender,default
1533,45,18518.0,22845.0,12,727,14,0.358,2,1,White,Female,0
1534,49,20942.0,41016.0,36,719,28,0.186,2,0,White,Male,0
1535,67,66876.0,44377.0,60,679,2,0.587,3,0,Asian,Male,0
1536,24,42740.0,5249.0,48,512,4,0.488,5,1,White,Female,1
1537,46,50558.0,27380.0,24,621,9,0.277,3,0,Black,Female,0
1538,25,44549.0,45748.0,36,552,0,0.133,3,0,White,Female,0
1539,18,45909.0,20011.0,24,744,5,0.482,1,1,White,Female,0
1540,74,16385.0,41649.0,36,603,2,0.117,2,1,White,Male,0
1541,72,68077.0,7551.0,48,563,1,0.154,3,2,Hispanic,Female,1
1542,20,73259.0,46834.0,48,652,2,0.166,1,0,White,Male,0
1543,41,31646.0,37820.0,24,598,0,0.356,1,0,White,Male,1
1544,40,35380.0,47125.0,60,768,5,0.483,4,0,Hispanic,Male,0
1545,25,14492.0,34154.0,36,591,1,0.223,2,2,White,Male,1
1546,71,49442.0,18807.0,36,538,1,0.097,4,0,White,Male,1
1547,74,51187.0,46971.0,36,477,0,0.305,4,0,White,Male,0
1548,64,34985.0,14503.0,48,647,9,0.461,1,0,White,Female,0
1549,54,71297.0,17276.0,36,605,3,0.172,3,0,White,Female,0
1550,20,29719.0,35340.0,36,535,4,0.171,3,1,White,Male,1
1551,68,50958.0,38500.0,36,745,4,0.571,1,1,White,Female,0
1552,50,19697.0,46541.0,24,703,2,0.575,3,1,Hispanic,Male,1
1553,45,35806.0,11035.0,48,647,1,0.595,2,3,Asian,Female,1
1554,64,32708.0,40102.0,36,759,6,0.494,5,1,Hispanic,Male,0
1555,25,41572.0,37189.0,24,703,0,0.154,5,1,Hispanic,Male,0
1556,51,29094.0,4126.0,48,584,0,0.167,6,1,White,Female,0
1557,52,33561.0,19974.0,60,566,6,0.237,3,0,Black,Male,1
1558,49,59613.0,14856.0,60,715,1,0.225,2,0,White,Female,0
1559,41,27944.0,15920.0,36,681,1,0.576,1,0,Hispanic,Male,0
1560,31,13850.0,49164.0,24,663,3,0.484,2,0,White,Female,0
1561,49,103751.0,32496.0,36,582,2,0.448,1,0,White,Female,1
1562,73,83189.0,36166.0,24,698,6,0.152,3,0,Hispanic,Female,0
1563,63,16725.0,48854.0,60,589,4,0.55,4,0,Hispanic,Female,0
1564,60,54931.0,19483.0,24,641,5,0.505,4,1,Hispanic,Female,1
1565,33,26855.0,40290.0,24,765,6,0.14,1,0,White,Male,0
1566,21,42535.0,22292.0,36,597,1,0.529,1,0,White,Male,1
1567,69,43327.0,43607.0,36,524,1,0.2,5,0,White,Female,0
1568,54,31551.0,9852.0,48,565,2,0.094,3,0,White,Male,0
1569,71,22691.0,47437.0,36,729,1,0.411,0,0,White,Male,0
1570,38,23997.0,11720.0,24,670,20,0.41,8,1,White,Female,1
1571,31,20958.0,16985.0,24,639,8,0.102,2,1,White,Female,1
1572,48,22046.0,38053.0,36,609,0,0.225,5,1,White,Male,1
1573,72,34881.0,20294.0,24,688,0,0.596,3,0,Black,Female,0
1574,65,23636.0,30802.0,48,582,0,0.423,2,0,Hispanic,Female,0
1575,35,54679.0,22784.0,36,674,1,0.452,7,0,White,Female,0
1576,24,88641.0,37376.0,48,591,0,0.167,0,0,White,Male,0
1577,27,25642.0,12188.0,60,578,3,0.093,3,1,White,Female,1
1578,24,41925.0,3864.0,60,599,9,0.202,4,0,White,Male,1
1579,50,49012.0,15697.0,60,619,6,0.187,4,0,Black,Female,1
1580,40,48204.0,24241.0,24,646,1,0.179,4,2,Hispanic,Male,1
1581,38,38009.0,9233.0,24,668,2,0.156,8,0,Hispanic,Female,0
1582,36,56705.0,18385.0,36,354,3,0.366,4,0,White,Female,0
1583,65,48501.0,20599.0,60,585,8,0.23,2,1,Hispanic,Female,0
1584,36,17282.0,3812.0,60,618,9,0.501,1,1,White,Male,1
1585,53,61175.0,29582.0,60,770,12,0.151,2,1,White,Male,0
1586,46,61844.0,44333.0,24,563,3,0.306,0,1,White,Male,1
1587,35,22972.0,8435.0,60,663,5,0.058,4,0,Hispanic,Male,0
1588,19,37152.0,30293.0,36,769,0,0.315,3,0,White,Female,0
1589,18,54721.0,33572.0,12,544,4,0.081,1,0,White,Female,0
1590,64,32029.0,21547.0,36,681,1,0.588,3,1,Black,Male,0
1591,22,69133.0,35354.0,12,585,2,0.485,6,0,White,Male,1
1592,37,149990.0,21126.0,36,609,5,0.32,4,0,White,Male,0
1593,28,22661.0,25727.0,36,585,1,0.098,1,0,White,Male,0
1594,59,15857.0,1360.0,36,591,0,0.376,1,1,White,Male,0
1595,19,43577.0,34894.0,48,850,0,0.467,3,0,Black,Male,0
1596,20,55991.0,33406.0,60,717,0,0.155,3,0,White,Female,0
1597,40,31618.0,2882.0,48,738,0,0.363,7,0,White,Male,0
1598,72,86852.0,19044.0,36,689,0,0.498,5,2,White,Male,0
1599,29,16266.0,48973.0,48,521,1,0.473,7,1,Hispanic,Male,1
1600,37,55036.0,21616.0,60,681,1,0.492,3,1,White,Female,0
1601,22,25248.0,25595.0,24,735,21,0.534,2,0,Black,Male,0
1602,54,101888.0,45587.0,36,581,1,0.566,4,0,White,Female,0
1603,55,120031.0,36146.0,24,727,0,0.273,2,0,White,Female,0
1604,47,22926.0,29521.0,12,706,3,0.363,6,0,Other,Male,0
1605,26,26115.0,40092.0,48,798,9,0.485,3,1,White,Female,0
1606,51,60825.0,43354.0,60,616,5,0.433,1,0,White,Male,0
1607,70,28788.0,23388.0,24,562,1,0.598,2,1,White,Female,0
1608,61,35339.0,24280.0,48,621,4,0.058,6,1,White,Male,1
1609,52,36873.0,19916.0,60,764,6,0.245,4,1,White,Male,0
1610,69,11478.0,48369.0,60,503,6,0.205,3,0,Asian,Female,0
1611,39,36015.0,35161.0,24,484,5,0.194,4,0,Asian,Male,1
1612,61,24009.0,5078.0,60,657,10,0.172,3,0,White,Male,0
1613,41,27014.0,43285.0,36,614,10,0.44,4,1,White,Female,0
1614,34,86351.0,24547.0,36,650,4,0.097,2,0,Hispanic,Female,0
1615,27,17087.0,4369.0,12,725,2,0.458,7,0,White,Male,0
1616,47,59155.0,27936.0,12,605,5,0.431,3,0,White,Female,0
1617,73,30719.0,21441.0,48,500,8,0.188,4,1,Black,Male,0
1618,63,30704.0,44010.0,36,813,0,0.189,6,1,Black,Female,0
1619,40,58350.0,10996.0,24,570,24,0.396,4,2,Black,Female,0
1620,49,44535.0,41497.0,24,565,1,0.469,2,1,Black,Female,0
1621,34,51142.0,28327.0,48,738,3,0.532,6,3,Other,Male,0
1622,67,64920.0,3676.0,12,619,10,0.519,2,1,White,Male,1
1623,68,29769.0,48620.0,48,644,1,0.581,3,0,Hispanic,Male,0
1624,34,25151.0,26118.0,12,688,3,0.37,2,0,White,Male,1
1625,31,18938.0,15253.0,24,736,0,0.55,4,1,White,Male,0
1626,26,22131.0,24001.0,36,623,2,0.495,6,0,White,Female,0
1627,57,213087.0,43035.0,36,771,0,0.542,2,0,Black,Male,0
1628,19,76635.0,15940.0,36,479,2,0.056,2,0,White,Female,1
1629,62,16145.0,10441.0,36,710,2,0.581,6,2,Hispanic,Female,0
1630,42,16424.0,7324.0,60,582,24,0.31,2,0,Black,Female,0
1631,56,48490.0,15595.0,48,759,26,0.489,1,0,White,Male,0
1632,26,50431.0,39222.0,12,661,0,0.12,6,0,Black,Female,0
1633,71,50480.0,24110.0,36,596,6,0.268,4,0,Hispanic,Male,0
1634,39,31164.0,12147.0,60,703,0,0.199,4,0,Black,Male,0
1635,60,33682.0,9143.0,36,721,0,0.21,2,0,White,Male,0
1636,63,44211.0,17304.0,12,701,0,0.118,1,0,Hispanic,Male,0
1637,21,38236.0,47056.0,48,567,16,0.493,4,1,Hispanic,Female,0
1638,43,9589.0,17808.0,48,611,14,0.055,5,0,White,Male,0
1639,46,31638.0,49418.0,36,649,1,0.222,5,0,White,Female,1
1640,62,21789.0,24776.0,12,646,0,0.146,2,1,White,Female,0
1641,51,40341.0,9779.0,24,709,1,0.374,2,0,Hispanic,Male,0
1642,40,217761.0,44666.0,48,488,3,0.19,3,0,White,Female,1
1643,54,45274.0,23557.0,24,676,4,0.192,7,2,White,Female,1
1644,28,30088.0,35774.0,36,626,1,0.319,3,0,Hispanic,Female,0
1645,23,63138.0,49202.0,36,582,7,0.409,5,1,White,Male,0
1646,35,48514.0,3459.0,24,590,1,0.117,4,0,Asian,Female,0
1647,38,46726.0,5738.0,60,632,12,0.147,2,1,White,Male,1
1648,59,52266.0,36302.0,48,361,5,0.186,0,0,White,Male,1
1649,53,124732.0,14809.0,48,593,2,0.586,4,1,White,Male,0
1650,58,18425.0,10031.0,12,579,7,0.268,0,0,Asian,Male,1
1651,55,48251.0,2929.0,24,692,8,0.379,1,0,Hispanic,Female,0
1652,51,20830.0,2070.0,36,585,1,0.183,1,1,Asian,Female,0
1653,34,50681.0,38950.0,24,632,2,0.32,6,0,Black,Female,1
1654,54,20927.0,7587.0,60,773,13,0.091,2,0,White,Male,0
1655,42,28271.0,23918.0,24,729,0,0.069,7,2,White,Female,0
1656,55,30423.0,30689.0,36,722,0,0.308,4,0,White,Male,1
1657,29,65218.0,21989.0,36,610,3,0.269,6,0,Black,Female,0
1658,40,63012.0,2328.0,48,693,8,0.125,5,0,Asian,Male,0
1659,70,17198.0,39392.0,24,631,7,0.428,1,1,White,Male,1
1660,59,37532.0,1515.0,36,634,12,0.596,4,0,Black,Male,0
1661,39,23724.0,38333.0,24,682,3,0.268,3,1,Other,Male,0
1662,38,17067.0,44772.0,60,602,0,0.394,5,0,White,Female,1
1663,44,31882.0,22209.0,12,769,4,0.58,1,0,Hispanic,Male,0
1664,74,30179.0,27242.0,60,637,7,0.507,3,1,White,Female,1
1665,48,155753.0,24372.0,48,699,0,0.305,5,0,Hispanic,Female,0
1666,23,47088.0,20071.0,24,766,0,0.456,3,0,White,Female,0
1667,44,15890.0,44484.0,48,732,0,0.12,0,1,White,Male,0
1668,57,25878.0,44803.0,12,537,4,0.332,2,2,White,Male,1
1669,51,67026.0,17455.0,60,685,10,0.203,2,0,Other,Male,0
1670,29,127143.0,31138.0,36,718,5,0.139,3,0,Hispanic,Female,0
1671,62,14022.0,46418.0,36,721,20,0.284,4,0,White,Male,0
1672,74,11755.0,48141.0,36,560,0,0.122,4,0,Other,Male,0
1673,70,111589.0,25939.0,12,597,11,0.434,3,1,Black,Female,0
1674,24,45879.0,23188.0,60,729,8,0.301,0,0,Hispanic,Male,0
1675,27,21569.0,14656.0,12,589,1,0.342,2,0,White,Female,0
1676,62,50050.0,47985.0,48,626,18,0.131,2,1,White,Female,0
1677,34,7469.0,7998.0,36,776,1,0.127,9,0,Black,Female,0
1678,43,36389.0,29412.0,60,646,11,0.371,3,0,White,Male,0
1679,38,44209.0,14845.0,24,591,10,0.592,5,1,White,Male,0
1680,45,63232.0,14671.0,36,579,7,0.103,3,0,White,Female,1
1681,63,19765.0,20843.0,36,676,4,0.207,4,0,White,Female,0
1682,19,38231.0,49941.0,48,543,0,0.528,2,1,White,Male,1
1683,71,20842.0,3693.0,12,630,3,0.09,0,1,Other,Male,0
1684,60,42329.0,29349.0,24,676,2,0.532,1,0,White,Female,0
1685,18,21222.0,5046.0,24,753,7,0.338,0,0,White,Female,0
1686,68,28428.0,8572.0,48,703,7,0.275,2,0,White,Female,1
1687,70,19980.0,22539.0,24,592,12,0.22,5,0,Black,Male,1
1688,53,53674.0,26013.0,36,744,0,0.213,3,0,Hispanic,Female,0
1689,68,60783.0,13681.0,24,626,8,0.218,3,0,Hispanic,Male,0
1690,43,31547.0,16506.0,60,551,13,0.537,2,0,White,Female,0
1691,46,37158.0,5261.0,60,636,7,0.448,1,0,White,Male,1
1692,38,15227.0,15858.0,36,765,0,0.418,3,1,Hispanic,Female,0
1693,28,30339.0,48361.0,36,663,0,0.489,2,0,Asian,Male,0
1694,57,35238.0,47291.0,24,651,0,0.191,2,0,Black,Male,0
1695,28,174989.0,17409.0,12,780,4,0.39,3,3,White,Male,0
1696,53,18635.0,28972.0,24,535,4,0.303,1,0,White,Male,0
1697,66,87422.0,45570.0,48,547,21,0.48,0,0,White,Male,1
1698,56,66047.0,1303.0,36,520,2,0.22,3,1,Hispanic,Male,0
1699,57,42975.0,40723.0,60,679,2,0.404,3,0,White,Female,0
1700,52,104315.0,47470.0,36,663,4,0.535,5,0,White,Female,1
1701,71,45400.0,5475.0,48,773,8,0.271,2,1,White,Female,0
1702,51,45867.0,8911.0,36,669,13,0.087,3,1,White,Male,0
1703,72,35176.0,48077.0,36,617,8,0.334,3,1,White,Male,0
1704,64,75670.0,27339.0,24,650,2,0.24,2,1,White,Female,0
1705,41,70114.0,1696.0,36,659,5,0.42,6,0,Black,Male,0
1706,71,24949.0,13624.0,36,516,9,0.573,5,1,White,Male,1
1707,39,16456.0,23047.0,48,850,3,0.317,3,0,White,Female,0
1708,22,32151.0,34953.0,60,691,1,0.306,1,0,White,Female,0
1709,73,22471.0,36925.0,36,666,0,0.41,3,0,White,Female,0
1710,50,34957.0,49776.0,12,699,0,0.107,4,0,Black,Female,0
1711,53,76303.0,15088.0,36,706,6,0.189,2,0,White,Female,0
1712,64,27601.0,27373.0,36,638,0,0.555,2,0,Hispanic,Female,1
1713,37,35394.0,27133.0,24,599,1,0.418,3,1,White,Female,0
1714,36,37602.0,20877.0,48,697,1,0.057,2,0,Hispanic,Male,0
1715,52,60419.0,9289.0,60,680,4,0.163,1,0,White,Male,0
1716,69,9432.0,48895.0,60,585,2,0.426,1,1,White,Male,0
1717,60,25235.0,42813.0,24,763,5,0.47,3,1,Black,Male,0
1718,34,41224.0,25418.0,60,673,0,0.512,3,0,White,Female,0
1719,62,74611.0,30559.0,48,708,0,0.211,3,0,White,Male,0
1720,60,27034.0,12136.0,36,761,3,0.562,0,0,Black,Male,0
1721,51,11779.0,27646.0,36,651,2,0.354,4,0,White,Male,0
1722,26,52671.0,35054.0,48,675,1,0.433,3,1,White,Male,0
1723,43,24805.0,26243.0,36,714,0,0.378,5,1,White,Female,0
1724,19,17787.0,49524.0,36,592,11,0.118,8,1,Other,Male,0
1725,70,24969.0,30956.0,36,654,5,0.58,3,1,Hispanic,Female,0
1726,26,32509.0,19178.0,36,660,0,0.118,2,1,White,Female,1
1727,26,25264.0,38835.0,24,573,0,0.19,5,0,White,Male,1
1728,57,9669.0,9353.0,60,835,18,0.497,3,0,White,Female,0
1729,34,62208.0,19841.0,48,537,5,0.39,0,0,White,Male,1
1730,18,78036.0,18001.0,48,546,2,0.511,4,2,Hispanic,Female,1
1731,42,53686.0,22159.0,12,755,6,0.334,1,1,White,Female,0
1732,60,18350.0,39307.0,48,707,7,0.257,1,1,White,Female,1
1733,57,32180.0,24724.0,24,567,7,0.557,2,1,Asian,Male,1
1734,59,36174.0,39907.0,12,698,3,0.07,1,1,Hispanic,Male,0
1735,42,52014.0,29248.0,36,767,2,0.521,3,0,Hispanic,Male,1
1736,56,54231.0,17761.0,36,647,0,0.177,5,0,Hispanic,Male,1
1737,52,23377.0,40689.0,36,850,13,0.517,4,0,Hispanic,Female,0
1738,20,38147.0,12676.0,12,512,4,0.127,3,0,White,Male,0
1739,67,47780.0,11995.0,36,705,1,0.369,3,0,White,Female,0
1740,54,86985.0,25721.0,24,743,12,0.538,4,1,White,Female,0
1741,61,55420.0,13782.0,60,721,12,0.31,3,1,White,Female,0
1742,61,58304.0,1445.0,36,633,22,0.461,3,0,Hispanic,Female,0
1743,68,38189.0,32767.0,48,626,10,0.493,2,0,White,Female,0
1744,47,84650.0,26044.0,36,685,30,0.455,3,0,White,Female,0
1745,55,46437.0,22830.0,12,715,1,0.559,4,0,White,Female,1
1746,51,21663.0,48381.0,60,698,9,0.296,2,0,White,Female,0
1747,29,84290.0,28989.0,24,733,8,0.145,8,0,Asian,Female,0
1748,36,55201.0,43308.0,36,568,1,0.076,2,1,Black,Female,1
1749,54,27838.0,7833.0,48,631,0,0.186,1,0,White,Female,0
1750,61,27236.0,28891.0,12,574,19,0.129,8,1,White,Male,1
1751,66,43388.0,43531.0,48,619,1,0.357,2,0,Black,Female,0
1752,34,47950.0,29572.0,36,731,10,0.152,3,2,Hispanic,Male,0
1753,27,40879.0,36183.0,24,658,0,0.071,1,0,White,Male,0
1754,74,43774.0,19230.0,12,850,0,0.07,3,1,Asian,Female,0
1755,72,100707.0,5530.0,24,665,3,0.507,6,0,Other,Female,0
1756,66,69073.0,23437.0,60,654,1,0.375,3,0,Other,Female,0
1757,64,40716.0,20329.0,48,658,5,0.247,2,2,Black,Female,0
1758,29,63882.0,43486.0,24,598,4,0.542,2,1,Asian,Male,1
1759,33,19545.0,12956.0,12,645,0,0.089,2,0,White,Male,0
1760,41,46109.0,48370.0,48,740,0,0.589,4,0,Hispanic,Female,0
1761,36,107536.0,47949.0,36,659,2,0.389,3,1,Asian,Male,0
1762,25,31862.0,13134.0,36,586,1,0.151,1,0,Asian,Female,0
1763,48,21838.0,18055.0,36,575,7,0.423,5,0,Hispanic,Female,0
1764,38,24557.0,44882.0,24,613,2,0.47,2,0,White,Female,0
1765,34,18887.0,48364.0,48,655,0,0.286,3,0,White,Male,1
1766,40,22678.0,22729.0,60,745,3,0.524,3,0,White,Male,0
1767,54,29077.0,16729.0,24,542,0,0.133,5,1,Hispanic,Male,0
1768,71,15626.0,26779.0,36,624,0,0.203,4,1,White,Female,0
1769,33,36657.0,34701.0,36,661,1,0.101,6,0,White,Male,0
1770,23,62403.0,14400.0,36,503,9,0.166,4,0,White,Female,1
1771,25,21065.0,37087.0,24,583,12,0.181,1,1,Black,Female,1
1772,42,90361.0,3531.0,48,595,8,0.555,4,2,Asian,Male,0
1773,35,49339.0,3415.0,36,586,2,0.093,2,0,Black,Female,1
1774,42,67396.0,19928.0,36,665,1,0.285,2,1,Hispanic,Female,0
1775,29,24472.0,18320.0,36,637,3,0.343,5,0,White,Female,0
1776,32,60640.0,16466.0,24,605,6,0.544,2,0,Hispanic,Female,0
1777,43,18861.0,25060.0,12,684,25,0.599,2,0,White,Male,0
1778,58,61954.0,16716.0,48,787,0,0.464,1,1,White,Female,0
1779,62,40260.0,10421.0,24,781,0,0.584,4,0,Asian,Female,0
1780,43,50612.0,16164.0,48,496,5,0.483,2,0,Black,Female,0
1781,64,17937.0,48770.0,36,696,8,0.58,4,1,Black,Male,0
1782,49,21225.0,21145.0,36,635,9,0.439,0,2,White,Female,1
1783,27,51966.0,22791.0,36,662,5,0.094,3,0,White,Female,0
1784,33,20558.0,29251.0,36,618,15,0.271,6,0,White,Male,0
1785,24,47950.0,49184.0,24,659,3,0.406,3,1,White,Female,0
1786,34,15990.0,12838.0,36,662,12,0.243,1,1,White,Male,0
1787,40,60410.0,34383.0,48,603,17,0.2,4,0,White,Female,1
1788,43,17335.0,36083.0,48,578,9,0.368,0,0,White,Male,1
1789,38,50583.0,30759.0,24,614,1,0.563,2,0,Black,Female,0
1790,39,52859.0,5340.0,36,668,1,0.069,4,0,Other,Male,0
1791,24,23907.0,34167.0,24,697,3,0.473,1,0,Black,Male,0
1792,31,51494.0,4141.0,24,718,3,0.448,3,0,Asian,Female,0
1793,32,42458.0,30211.0,12,610,10,0.58,5,0,White,Female,1
1794,70,26283.0,37239.0,60,672,0,0.562,2,1,Black,Male,1
1795,24,19828.0,11338.0,24,727,1,0.469,1,0,White,Female,1
1796,26,11186.0,42239.0,24,743,6,0.336,5,0,White,Female,0
1797,68,44792.0,2487.0,24,645,0,0.162,1,0,White,Male,0
1798,65,14202.0,42347.0,24,632,1,0.35,2,1,White,Male,0
1799,25,38454.0,23556.0,48,665,2,0.471,2,1,Hispanic,Female,0
1800,67,31006.0,11662.0,12,558,4,0.543,2,0,White,Female,1
1801,40,54583.0,7555.0,24,634,0,0.484,2,0,Asian,Female,0
1802,46,30296.0,47712.0,48,709,9,0.157,1,0,Other,Female,0
1803,35,29802.0,4561.0,36,701,2,0.38,2,0,White,Male,0
1804,48,56338.0,10756.0,48,628,12,0.233,3,1,White,Male,0
1805,47,44402.0,18043.0,36,667,3,0.055,3,0,Black,Male,0
1806,69,43901.0,31392.0,24,584,1,0.16,0,0,White,Male,0
1807,56,48125.0,27695.0,48,706,0,0.112,5,0,White,Female,0
1808,52,14453.0,7157.0,24,643,0,0.513,7,2,Hispanic,Male,1
1809,35,57187.0,15197.0,36,627,3,0.192,3,0,Other,Male,1
1810,59,52443.0,12699.0,36,621,0,0.207,1,0,Hispanic,Female,0
1811,56,19732.0,11464.0,24,644,2,0.578,3,1,White,Female,1
1812,34,31368.0,21146.0,48,614,4,0.258,1,1,White,Male,0
1813,31,35469.0,35498.0,60,702,1,0.055,3,1,White,Female,0
1814,48,33500.0,11655.0,60,618,0,0.206,3,0,White,Male,0
1815,41,44370.0,18967.0,48,777,7,0.116,1,2,White,Female,0
1816,52,85718.0,20155.0,36,767,14,0.107,5,1,White,Female,0
1817,61,69498.0,48846.0,24,578,0,0.093,4,0,Asian,Male,1
1818,62,16526.0,47779.0,24,655,0,0.376,0,2,Hispanic,Female,0
1819,51,52746.0,40207.0,36,597,16,0.154,3,1,Black,Male,1
1820,20,80609.0,12841.0,36,623,0,0.249,1,0,Asian,Male,0
1821,54,45802.0,4334.0,60,810,19,0.524,11,1,White,Male,0
1822,60,69884.0,16528.0,36,625,0,0.283,0,0,White,Female,0
1823,57,121463.0,14073.0,36,678,10,0.554,4,0,Hispanic,Male,0
1824,43,67119.0,25790.0,36,693,1,0.324,3,0,Other,Male,0
1825,72,42175.0,39109.0,48,569,13,0.269,3,0,White,Male,0
1826,40,67986.0,43058.0,48,581,1,0.463,0,1,White,Male,1
1827,61,39614.0,42398.0,48,553,5,0.09,1,1,Hispanic,Male,0
1828,56,36840.0,18624.0,36,579,0,0.099,4,1,White,Male,0
1829,32,29412.0,34674.0,48,421,1,0.409,7,0,White,Female,1
1830,73,92786.0,16329.0,12,693,7,0.318,1,1,White,Male,0
1831,66,22224.0,3984.0,60,814,3,0.485,0,0,Asian,Female,0
1832,21,91073.0,35377.0,36,661,13,0.554,2,0,White,Female,0
1833,46,49017.0,1482.0,36,536,2,0.264,4,1,Asian,Male,0
1834,39,15684.0,21050.0,36,598,10,0.378,2,1,White,Female,0
1835,42,45279.0,17140.0,48,613,2,0.325,3,0,White,Female,0
1836,30,10301.0,34975.0,12,568,19,0.59,3,1,Asian,Male,0
1837,35,52855.0,38546.0,60,718,16,0.507,1,1,White,Female,0
1838,50,61768.0,15901.0,36,714,1,0.551,3,0,White,Male,0
1839,33,25453.0,40770.0,36,557,10,0.19,2,0,White,Female,1
1840,62,39110.0,15402.0,24,708,9,0.475,4,0,Hispanic,Male,0
1841,59,117301.0,22870.0,36,772,1,0.196,4,0,White,Female,0
1842,61,26811.0,36624.0,36,802,4,0.165,2,3,White,Male,0
1843,19,19238.0,34953.0,36,850,0,0.569,1,2,Black,Male,0
1844,72,88344.0,49381.0,48,577,9,0.061,3,0,White,Female,0
1845,52,117895.0,12033.0,36,850,0,0.581,2,0,White,Male,0
1846,59,36396.0,33454.0,60,621,0,0.132,5,0,Black,Male,0
1847,51,66628.0,30874.0,36,602,2,0.501,3,1,White,Female,0
1848,47,81217.0,45840.0,48,676,4,0.202,3,1,White,Male,0
1849,72,23260.0,8662.0,24,603,9,0.243,7,0,Black,Male,1
1850,30,27141.0,37838.0,36,681,18,0.169,4,0,Asian,Female,0
1851,30,76003.0,28845.0,36,544,2,0.372,2,1,White,Female,1
1852,35,99808.0,14459.0,36,630,0,0.241,4,1,White,Female,0
1853,49,50906.0,24247.0,60,752,6,0.412,3,1,Hispanic,Female,0
1854,49,21421.0,17355.0,12,645,4,0.059,3,1,White,Female,1
1855,52,119639.0,29386.0,12,661,2,0.085,6,0,White,Female,0
1856,56,26408.0,44561.0,60,688,1,0.105,2,0,White,Male,0
1857,63,29700.0,28896.0,24,743,3,0.28,0,1,Hispanic,Female,0
1858,69,44596.0,31954.0,48,517,2,0.498,3,0,White,Female,0
1859,46,92272.0,26419.0,36,696,7,0.538,3,0,Hispanic,Female,0
1860,66,60620.0,3507.0,48,628,3,0.185,1,0,Black,Male,0
1861,46,46580.0,12410.0,24,663,10,0.366,3,2,White,Male,0
1862,70,47953.0,25108.0,24,734,3,0.473,0,2,White,Male,0
1863,61,37276.0,16202.0,36,554,1,0.209,2,2,Other,Female,0
1864,74,50761.0,9906.0,60,568,9,0.275,4,1,White,Male,0
1865,33,7961.0,25703.0,36,495,4,0.338,6,0,White,Male,0
1866,73,30395.0,16818.0,36,606,1,0.124,3,1,Black,Male,0
1867,61,41973.0,13647.0,48,756,4,0.064,3,1,White,Male,0
1868,64,18204.0,23735.0,60,640,2,0.134,0,1,White,Female,0
1869,74,45789.0,7531.0,48,542,9,0.395,7,0,White,Female,1
1870,27,32123.0,46460.0,60,611,3,0.09,3,0,White,Female,1
1871,47,104119.0,43517.0,12,530,6,0.154,4,0,White,Female,1
1872,42,93322.0,35673.0,24,559,0,0.236,5,0,Hispanic,Female,0
1873,56,27461.0,6204.0,48,681,2,0.093,2,1,Other,Female,0
1874,37,33173.0,39018.0,48,556,20,0.155,0,2,White,Male,1
1875,22,34739.0,40590.0,24,739,8,0.551,1,2,White,Female,0
1876,18,27695.0,38620.0,24,644,0,0.061,1,1,White,Female,0
1877,47,40824.0,6584.0,48,656,1,0.409,2,0,White,Female,1
1878,66,23041.0,32551.0,12,627,2,0.261,2,0,White,Female,0
1879,20,18428.0,41882.0,36,711,5,0.42,3,1,White,Female,0
1880,62,52766.0,29290.0,36,712,7,0.374,2,0,Asian,Male,1
1881,31,52983.0,32674.0,36,676,6,0.173,3,0,White,Male,0
1882,73,22413.0,23460.0,48,695,3,0.516,3,2,White,Male,0
1883,47,62144.0,26907.0,36,633,8,0.321,6,0,White,Male,0
1884,67,24861.0,2684.0,48,693,2,0.502,4,1,White,Male,0
1885,21,42273.0,32309.0,36,622,0,0.273,4,0,Asian,Female,0
1886,35,59409.0,4991.0,36,650,4,0.592,1,0,White,Male,0
1887,54,35590.0,22316.0,48,628,15,0.474,0,2,Other,Male,0
1888,42,47708.0,15340.0,24,613,7,0.581,4,0,White,Female,0
1889,65,26639.0,27726.0,12,594,4,0.333,2,0,Black,Male,0
1890,18,32277.0,7537.0,24,687,5,0.311,7,0,Other,Male,0
1891,70,32096.0,34891.0,24,754,13,0.465,3,0,White,Female,0
1892,63,23203.0,39956.0,36,743,2,0.534,1,0,White,Female,0
1893,32,32661.0,9004.0,48,549,2,0.58,1,0,Hispanic,Female,0
1894,26,14340.0,6111.0,48,753,18,0.229,4,0,White,Male,0
1895,32,27046.0,8130.0,48,624,9,0.489,3,1,Black,Male,0
1896,66,30610.0,43979.0,36,698,1,0.166,4,0,White,Male,0
1897,74,31141.0,26881.0,36,577,3,0.35,3,0,White,Female,0
1898,41,31417.0,23896.0,36,661,2,0.149,2,0,White,Male,0
1899,21,34994.0,6229.0,24,675,0,0.241,0,1,Asian,Male,1
1900,29,48420.0,32828.0,12,531,15,0.562,1,0,White,Male,1
1901,54,61372.0,43532.0,36,698,2,0.13,3,1,White,Male,0
1902,54,24591.0,41581.0,60,757,10,0.398,3,0,White,Female,0
1903,60,17643.0,31677.0,24,636,1,0.376,3,0,White,Female,0
1904,23,19434.0,4689.0,12,758,3,0.116,1,2,White,Female,0
1905,56,27111.0,6507.0,48,634,0,0.229,6,1,White,Female,0
1906,73,29403.0,3416.0,24,717,7,0.36,2,1,Hispanic,Male,0
1907,63,22880.0,13616.0,48,472,4,0.153,2,1,Black,Female,0
1908,41,16686.0,7647.0,48,843,4,0.49,5,0,White,Male,0
1909,28,27621.0,13742.0,60,769,0,0.585,4,1,White,Female,0
